iteration,train_loss,val_loss,lr,elapsed_s
58000,0.005467,,3.000000e-04,7312.4
58000,,0.004604,3.000000e-04,7338.3
58100,0.002306,,3.000000e-04,7348.5
58200,0.005951,,3.000000e-04,7358.8
58300,0.002234,,3.000000e-04,7369.0
58400,0.003947,,3.000000e-04,7379.2
58500,0.002248,,3.000000e-04,7389.4
58600,0.003710,,3.000000e-04,7399.4
58700,0.002983,,3.000000e-04,7409.6
58800,0.007057,,3.000000e-04,7419.8
58900,0.005052,,3.000000e-04,7430.2
59000,0.003946,,3.000000e-04,7440.3
59000,,0.004605,3.000000e-04,7466.3
59100,0.005672,,3.000000e-04,7476.6
59200,0.001560,,3.000000e-04,7486.8
59300,0.003320,,3.000000e-04,7496.8
59400,0.002876,,3.000000e-04,7507.0
59500,0.003068,,3.000000e-04,7517.3
59600,0.004485,,3.000000e-04,7527.6
59700,0.004630,,3.000000e-04,7537.8
59800,0.003086,,3.000000e-04,7548.0
59900,0.001520,,3.000000e-04,7558.3
60000,0.004056,,3.000000e-04,7568.5
60000,,0.004603,3.000000e-04,7594.5
60100,0.003451,,3.000000e-04,7605.4
60200,0.004010,,3.000000e-04,7615.6
60300,0.003143,,3.000000e-04,7626.0
60400,0.001026,,3.000000e-04,7636.2
60500,0.009225,,3.000000e-04,7646.5
60600,0.006433,,3.000000e-04,7656.8
60700,0.003920,,3.000000e-04,7667.1
60800,0.003940,,3.000000e-04,7677.3
60900,0.002671,,3.000000e-04,7687.6
61000,0.002461,,3.000000e-04,7697.9
61000,,0.004611,3.000000e-04,7724.0
61100,0.006186,,3.000000e-04,7734.0
61200,0.005366,,3.000000e-04,7744.2
61300,0.008297,,3.000000e-04,7754.4
61400,0.002594,,3.000000e-04,7764.5
61500,0.007186,,3.000000e-04,7774.6
61600,0.003052,,3.000000e-04,7784.8
61700,0.007187,,3.000000e-04,7795.1
61800,0.004609,,3.000000e-04,7805.3
61900,0.004403,,3.000000e-04,7815.8
62000,0.005579,,3.000000e-04,7826.0
62000,,0.004605,3.000000e-04,7852.1
62100,0.007129,,3.000000e-04,7862.2
62200,0.003318,,3.000000e-04,7872.4
62300,0.003066,,3.000000e-04,7882.5
62400,0.003988,,3.000000e-04,7892.6
62500,0.003331,,3.000000e-04,7902.7
62600,0.008476,,3.000000e-04,7912.8
62700,0.006989,,3.000000e-04,7922.9
62800,0.003253,,3.000000e-04,7932.9
62900,0.003742,,3.000000e-04,7942.9
63000,0.003326,,3.000000e-04,7953.0
63000,,0.004626,3.000000e-04,7978.7
63100,0.004918,,3.000000e-04,7988.7
63200,0.005870,,3.000000e-04,7998.8
63300,0.004765,,3.000000e-04,8008.8
63400,0.002432,,3.000000e-04,8018.7
63500,0.003758,,3.000000e-04,8028.6
63600,0.005178,,3.000000e-04,8038.6
63700,0.002710,,3.000000e-04,8048.9
63800,0.003468,,3.000000e-04,8058.9
63900,0.004351,,3.000000e-04,8068.8
64000,0.003059,,3.000000e-04,8078.8
64000,,0.004604,3.000000e-04,8104.4
64100,0.008048,,3.000000e-04,8114.3
64200,0.003075,,3.000000e-04,8124.3
64300,0.003070,,3.000000e-04,8134.4
64400,0.002828,,3.000000e-04,8144.5
64500,0.004363,,3.000000e-04,8154.6
64600,0.002931,,3.000000e-04,8164.6
64700,0.005577,,3.000000e-04,8174.5
64800,0.003963,,3.000000e-04,8184.4
64900,0.003633,,3.000000e-04,8194.4
65000,0.003961,,3.000000e-04,8204.4
65000,,0.004614,3.000000e-04,8229.9
65100,0.004979,,3.000000e-04,8239.8
65200,0.006004,,3.000000e-04,8249.8
65300,0.003554,,3.000000e-04,8259.8
65400,0.009484,,3.000000e-04,8269.9
65500,0.005016,,3.000000e-04,8279.7
65600,0.002953,,3.000000e-04,8289.7
65700,0.006212,,3.000000e-04,8299.7
65800,0.009585,,3.000000e-04,8309.7
65900,0.002491,,3.000000e-04,8319.9
66000,0.003430,,3.000000e-04,8329.9
66000,,0.004604,3.000000e-04,8355.3
66100,0.005357,,3.000000e-04,8365.4
66200,0.002971,,3.000000e-04,8375.2
66300,0.003083,,3.000000e-04,8385.2
66400,0.004638,,3.000000e-04,8395.1
66500,0.003315,,3.000000e-04,8405.1
66600,0.001985,,3.000000e-04,8414.8
66700,0.003028,,3.000000e-04,8424.8
66800,0.003351,,3.000000e-04,8434.7
66900,0.002826,,3.000000e-04,8444.8
67000,0.004505,,3.000000e-04,8455.0
67000,,0.004602,3.000000e-04,8480.5
67100,0.003600,,3.000000e-04,8490.9
67200,0.003351,,3.000000e-04,8500.9
67300,0.002285,,3.000000e-04,8510.8
67400,0.003623,,3.000000e-04,8520.7
67500,0.003250,,3.000000e-04,8530.7
67600,0.005023,,3.000000e-04,8540.8
67700,0.003608,,3.000000e-04,8550.9
67800,0.003745,,3.000000e-04,8560.7
67900,0.003753,,3.000000e-04,8570.8
68000,0.007324,,3.000000e-04,8580.6
68000,,0.004606,3.000000e-04,8606.3
68100,0.005230,,3.000000e-04,8616.3
68200,0.002843,,3.000000e-04,8626.2
68300,0.003590,,3.000000e-04,8636.2
68400,0.003795,,3.000000e-04,8646.0
68500,0.003631,,3.000000e-04,8656.2
68600,0.004585,,3.000000e-04,8666.1
68700,0.004332,,3.000000e-04,8676.1
68800,0.005200,,3.000000e-04,8686.2
68900,0.004725,,3.000000e-04,8696.2
69000,0.004892,,3.000000e-04,8706.1
69000,,0.004603,3.000000e-04,8731.7
69100,0.004080,,3.000000e-04,8741.7
69200,0.004488,,3.000000e-04,8751.6
69300,0.005641,,3.000000e-04,8761.5
69400,0.007329,,3.000000e-04,8771.6
69500,0.002610,,3.000000e-04,8781.5
69600,0.009565,,3.000000e-04,8791.5
69700,0.002436,,3.000000e-04,8801.6
69800,0.009242,,3.000000e-04,8811.7
69900,0.002647,,3.000000e-04,8821.6
70000,0.003295,,3.000000e-04,8831.7
70000,,0.004604,3.000000e-04,8857.2
70100,0.005706,,3.000000e-04,8867.7
70200,0.003652,,3.000000e-04,8877.6
70300,0.007094,,3.000000e-04,8887.5
70400,0.002528,,3.000000e-04,8897.7
70500,0.009171,,3.000000e-04,8907.4
70600,0.006697,,3.000000e-04,8917.4
70700,0.002633,,3.000000e-04,8927.4
70800,0.003301,,3.000000e-04,8937.3
70900,0.004010,,3.000000e-04,8947.2
71000,0.010165,,3.000000e-04,8957.2
71000,,0.004609,3.000000e-04,8982.7
71100,0.004680,,3.000000e-04,8992.7
71200,0.003462,,3.000000e-04,9002.8
71300,0.003964,,3.000000e-04,9012.9
71400,0.005268,,3.000000e-04,9022.8
71500,0.001218,,3.000000e-04,9032.7
71600,0.003796,,3.000000e-04,9042.7
71700,0.001034,,3.000000e-04,9052.6
71800,0.007047,,3.000000e-04,9062.8
71900,0.007325,,3.000000e-04,9072.8
72000,0.003124,,3.000000e-04,9082.9
72000,,0.004603,3.000000e-04,9108.4
72100,0.005428,,3.000000e-04,9118.5
72200,0.002724,,3.000000e-04,9128.4
72300,0.004469,,3.000000e-04,9138.3
72400,0.004497,,3.000000e-04,9148.3
72500,0.002957,,3.000000e-04,9158.4
72600,0.006823,,3.000000e-04,9168.4
72700,0.004389,,3.000000e-04,9178.4
72800,0.005389,,3.000000e-04,9188.2
72900,0.003915,,3.000000e-04,9198.2
73000,0.003732,,3.000000e-04,9208.3
73000,,0.004610,3.000000e-04,9233.7
73100,0.003517,,3.000000e-04,9243.7
73200,0.007689,,3.000000e-04,9253.6
73300,0.003010,,3.000000e-04,9263.3
73400,0.003766,,3.000000e-04,9273.4
73500,0.004642,,3.000000e-04,9283.4
73600,0.003314,,3.000000e-04,9293.3
73700,0.003022,,3.000000e-04,9303.5
73800,0.005169,,3.000000e-04,9313.4
73900,0.002499,,3.000000e-04,9323.4
74000,0.004648,,3.000000e-04,9333.3
74000,,0.004611,3.000000e-04,9358.9
74100,0.004501,,3.000000e-04,9369.0
74200,0.006344,,3.000000e-04,9379.1
74300,0.002384,,3.000000e-04,9389.1
74400,0.002936,,3.000000e-04,9399.0
74500,0.003585,,3.000000e-04,9409.0
74600,0.005552,,3.000000e-04,9419.0
74700,0.002635,,3.000000e-04,9428.9
74800,0.003558,,3.000000e-04,9438.9
74900,0.005930,,3.000000e-04,9448.9
75000,0.003175,,3.000000e-04,9459.0
75000,,0.004603,3.000000e-04,9484.5
75100,0.003444,,3.000000e-04,9494.6
75200,0.005419,,3.000000e-04,9504.6
75300,0.004287,,3.000000e-04,9514.7
75400,0.002632,,3.000000e-04,9524.7
75500,0.005719,,3.000000e-04,9534.6
75600,0.005037,,3.000000e-04,9544.5
75700,0.004040,,3.000000e-04,9554.4
75800,0.003539,,3.000000e-04,9564.3
75900,0.002702,,3.000000e-04,9574.2
76000,0.003498,,3.000000e-04,9584.3
76000,,0.004605,3.000000e-04,9609.7
76100,0.004124,,3.000000e-04,9619.8
76200,0.003550,,3.000000e-04,9629.8
76300,0.004094,,3.000000e-04,9639.7
76400,0.004081,,3.000000e-04,9649.5
76500,0.003231,,3.000000e-04,9659.6
76600,0.003983,,3.000000e-04,9669.4
76700,0.007263,,3.000000e-04,9679.4
76800,0.008734,,3.000000e-04,9689.4
76900,0.003343,,3.000000e-04,9699.4
77000,0.002976,,3.000000e-04,9709.2
77000,,0.004614,3.000000e-04,9734.7
77100,0.003423,,3.000000e-04,9745.0
77200,0.007634,,3.000000e-04,9754.9
77300,0.002454,,3.000000e-04,9764.8
77400,0.003380,,3.000000e-04,9774.8
77500,0.003495,,3.000000e-04,9784.9
77600,0.002246,,3.000000e-04,9794.9
77700,0.003932,,3.000000e-04,9805.0
77800,0.003334,,3.000000e-04,9815.0
77900,0.004388,,3.000000e-04,9825.0
78000,0.005034,,3.000000e-04,9835.2
78000,,0.004605,3.000000e-04,9860.6
78100,0.003916,,3.000000e-04,9870.6
78200,0.007421,,3.000000e-04,9880.6
78300,0.001966,,3.000000e-04,9890.7
78400,0.010113,,3.000000e-04,9900.7
78500,0.005528,,3.000000e-04,9910.6
78600,0.004265,,3.000000e-04,9920.6
78700,0.006710,,3.000000e-04,9930.3
78800,0.003688,,3.000000e-04,9940.2
78900,0.003457,,3.000000e-04,9949.9
79000,0.004342,,3.000000e-04,9959.9
79000,,0.004619,3.000000e-04,9985.2
79100,0.004479,,3.000000e-04,9995.2
79200,0.002800,,3.000000e-04,10005.3
79300,0.002897,,3.000000e-04,10015.4
79400,0.003036,,3.000000e-04,10025.4
79500,0.004192,,3.000000e-04,10035.3
79600,0.003874,,3.000000e-04,10045.3
79700,0.006298,,3.000000e-04,10055.4
79800,0.004333,,3.000000e-04,10065.5
79900,0.003041,,3.000000e-04,10075.5
80000,0.005456,,3.000000e-04,10085.3
80000,,0.004607,3.000000e-04,10110.8
80100,0.004780,,3.000000e-04,10121.2
80200,0.002550,,3.000000e-04,10131.1
80300,0.002769,,3.000000e-04,10141.1
80400,0.002392,,3.000000e-04,10151.3
80500,0.003239,,3.000000e-04,10161.4
80600,0.001006,,3.000000e-04,10171.5
80700,0.004072,,3.000000e-04,10181.5
80800,0.006869,,3.000000e-04,10191.4
80900,0.003863,,3.000000e-04,10201.4
81000,0.002854,,3.000000e-04,10211.4
81000,,0.004601,3.000000e-04,10236.9
81100,0.006201,,3.000000e-04,10247.3
81200,0.004318,,3.000000e-04,10257.5
81300,0.006602,,3.000000e-04,10267.6
81400,0.003098,,3.000000e-04,10277.3
81500,0.005903,,3.000000e-04,10287.1
81600,0.003486,,3.000000e-04,10297.1
81700,0.002228,,3.000000e-04,10307.2
81800,0.002940,,3.000000e-04,10317.1
81900,0.002816,,3.000000e-04,10327.0
82000,0.002727,,3.000000e-04,10336.9
82000,,0.004610,3.000000e-04,10362.4
82100,0.009764,,3.000000e-04,10372.4
82200,0.004790,,3.000000e-04,10382.5
82300,0.003987,,3.000000e-04,10392.6
82400,0.002391,,3.000000e-04,10402.6
82500,0.005545,,3.000000e-04,10412.6
82600,0.002841,,3.000000e-04,10422.5
82700,0.001478,,3.000000e-04,10432.6
82800,0.007724,,3.000000e-04,10442.6
82900,0.003613,,3.000000e-04,10452.5
83000,0.003460,,3.000000e-04,10462.4
83000,,0.004608,3.000000e-04,10487.8
83100,0.002747,,3.000000e-04,10497.8
83200,0.005900,,3.000000e-04,10507.8
83300,0.003350,,3.000000e-04,10517.8
83400,0.004625,,3.000000e-04,10527.5
83500,0.003552,,3.000000e-04,10537.4
83600,0.003549,,3.000000e-04,10547.4
83700,0.003270,,3.000000e-04,10557.5
83800,0.006146,,3.000000e-04,10567.9
83900,0.006045,,3.000000e-04,10578.5
84000,0.004503,,3.000000e-04,10588.7
84000,,0.004602,3.000000e-04,10614.8
84100,0.003902,,3.000000e-04,10624.9
84200,0.003232,,3.000000e-04,10635.1
84300,0.005571,,3.000000e-04,10645.1
84400,0.001051,,3.000000e-04,10655.3
84500,0.008245,,3.000000e-04,10665.5
84600,0.003370,,3.000000e-04,10675.9
84700,0.002690,,3.000000e-04,10686.1
84800,0.004685,,3.000000e-04,10696.5
84900,0.004110,,3.000000e-04,10706.8
85000,0.003212,,3.000000e-04,10716.9
85000,,0.004606,3.000000e-04,10742.9
85100,0.004869,,3.000000e-04,10753.2
85200,0.003895,,3.000000e-04,10763.5
85300,0.003058,,3.000000e-04,10773.7
85400,0.002880,,3.000000e-04,10783.8
85500,0.002065,,3.000000e-04,10794.1
85600,0.003472,,3.000000e-04,10804.5
85700,0.003289,,3.000000e-04,10814.7
85800,0.003086,,3.000000e-04,10824.8
85900,0.003753,,3.000000e-04,10835.2
86000,0.002773,,3.000000e-04,10845.3
86000,,0.004602,3.000000e-04,10871.3
86100,0.006709,,3.000000e-04,10881.6
86200,0.003849,,3.000000e-04,10892.0
86300,0.006050,,3.000000e-04,10902.1
86400,0.002404,,3.000000e-04,10912.4
86500,0.003291,,3.000000e-04,10922.3
86600,0.004577,,3.000000e-04,10932.6
86700,0.002910,,3.000000e-04,10942.8
86800,0.003043,,3.000000e-04,10952.9
86900,0.004848,,3.000000e-04,10963.1
87000,0.003676,,3.000000e-04,10973.1
87000,,0.004608,3.000000e-04,10999.1
87100,0.003163,,3.000000e-04,11009.5
87200,0.004644,,3.000000e-04,11019.8
87300,0.002531,,3.000000e-04,11030.2
87400,0.006362,,3.000000e-04,11040.4
87500,0.004911,,3.000000e-04,11050.7
87600,0.004071,,3.000000e-04,11061.0
87700,0.005411,,3.000000e-04,11071.4
87800,0.003077,,3.000000e-04,11081.7
87900,0.002988,,3.000000e-04,11091.8
88000,0.002552,,3.000000e-04,11102.0
88000,,0.004612,3.000000e-04,11128.1
88100,0.002876,,3.000000e-04,11138.4
88200,0.003799,,3.000000e-04,11148.8
88300,0.002899,,3.000000e-04,11159.1
88400,0.004551,,3.000000e-04,11169.5
88500,0.004340,,3.000000e-04,11179.7
88600,0.003777,,3.000000e-04,11189.7
88700,0.004482,,3.000000e-04,11199.8
88800,0.003455,,3.000000e-04,11209.9
88900,0.003446,,3.000000e-04,11220.0
89000,0.002701,,3.000000e-04,11230.0
89000,,0.004603,3.000000e-04,11256.0
89100,0.003289,,3.000000e-04,11266.2
89200,0.003671,,3.000000e-04,11276.4
89300,0.004036,,3.000000e-04,11286.6
89400,0.004457,,3.000000e-04,11296.8
89500,0.004920,,3.000000e-04,11307.0
89600,0.001973,,3.000000e-04,11317.1
89700,0.002966,,3.000000e-04,11327.4
89800,0.004288,,3.000000e-04,11337.3
89900,0.009760,,3.000000e-04,11347.7
90000,0.006748,,3.000000e-04,11357.9
90000,,0.004603,3.000000e-04,11383.9
90100,0.002059,,3.000000e-04,11394.6
90200,0.005511,,3.000000e-04,11404.8
90300,0.002662,,3.000000e-04,11415.0
90400,0.004654,,3.000000e-04,11425.7
90500,0.003308,,3.000000e-04,11436.0
90600,0.004472,,3.000000e-04,11446.3
90700,0.002814,,3.000000e-04,11456.5
90800,0.002738,,3.000000e-04,11466.7
90900,0.003682,,3.000000e-04,11476.9
91000,0.006251,,3.000000e-04,11487.1
91000,,0.004601,3.000000e-04,11512.9
91100,0.005949,,3.000000e-04,11522.9
91200,0.006118,,3.000000e-04,11532.9
91300,0.005998,,3.000000e-04,11543.0
91400,0.005497,,3.000000e-04,11552.9
91500,0.003703,,3.000000e-04,11563.0
91600,0.003315,,3.000000e-04,11573.0
91700,0.006802,,3.000000e-04,11583.0
91800,0.003151,,3.000000e-04,11592.8
91900,0.006138,,3.000000e-04,11602.7
92000,0.003081,,3.000000e-04,11612.7
92000,,0.004601,3.000000e-04,11638.4
92100,0.003014,,3.000000e-04,11648.3
92200,0.004553,,3.000000e-04,11658.2
92300,0.011593,,3.000000e-04,11668.3
92400,0.005578,,3.000000e-04,11678.3
92500,0.003461,,3.000000e-04,11688.3
92600,0.006227,,3.000000e-04,11698.3
92700,0.004047,,3.000000e-04,11708.3
92800,0.003054,,3.000000e-04,11718.4
92900,0.002891,,3.000000e-04,11728.3
93000,0.005944,,3.000000e-04,11738.3
93000,,0.004602,3.000000e-04,11763.8
93100,0.005862,,3.000000e-04,11773.8
93200,0.004486,,3.000000e-04,11783.9
93300,0.006293,,3.000000e-04,11793.8
93400,0.006914,,3.000000e-04,11803.7
93500,0.004132,,3.000000e-04,11813.8
93600,0.003178,,3.000000e-04,11823.7
93700,0.005068,,3.000000e-04,11833.8
93800,0.003894,,3.000000e-04,11844.0
93900,0.002602,,3.000000e-04,11853.9
94000,0.004480,,3.000000e-04,11863.9
94000,,0.004602,3.000000e-04,11889.4
94100,0.002586,,3.000000e-04,11899.3
94200,0.005215,,3.000000e-04,11909.2
94300,0.001539,,3.000000e-04,11919.2
94400,0.005511,,3.000000e-04,11929.4
94500,0.004270,,3.000000e-04,11939.3
94600,0.004968,,3.000000e-04,11949.4
94700,0.002970,,3.000000e-04,11959.4
94800,0.007156,,3.000000e-04,11969.4
94900,0.003410,,3.000000e-04,11979.2
95000,0.003318,,3.000000e-04,11989.3
95000,,0.004602,3.000000e-04,12014.9
95100,0.004472,,3.000000e-04,12025.0
95200,0.003291,,3.000000e-04,12034.9
95300,0.002860,,3.000000e-04,12045.0
95400,0.005117,,3.000000e-04,12055.0
95500,0.003031,,3.000000e-04,12065.2
95600,0.002819,,3.000000e-04,12075.3
95700,0.005350,,3.000000e-04,12085.3
95800,0.004431,,3.000000e-04,12095.3
95900,0.006124,,3.000000e-04,12105.2
96000,0.004865,,3.000000e-04,12115.2
96000,,0.004605,3.000000e-04,12140.7
96100,0.002349,,3.000000e-04,12150.6
96200,0.002819,,3.000000e-04,12160.5
96300,0.006983,,3.000000e-04,12170.4
96400,0.006158,,3.000000e-04,12180.3
96500,0.002950,,3.000000e-04,12190.2
96600,0.002739,,3.000000e-04,12200.0
96700,0.005403,,3.000000e-04,12210.0
96800,0.002368,,3.000000e-04,12219.9
96900,0.005449,,3.000000e-04,12229.9
97000,0.003248,,3.000000e-04,12239.9
97000,,0.004599,3.000000e-04,12265.4
97100,0.003504,,3.000000e-04,12276.1
97200,0.002059,,3.000000e-04,12286.1
97300,0.003047,,3.000000e-04,12296.0
97400,0.004764,,3.000000e-04,12305.8
97500,0.005508,,3.000000e-04,12315.8
97600,0.003532,,3.000000e-04,12325.6
97700,0.004005,,3.000000e-04,12335.4
97800,0.002798,,3.000000e-04,12345.4
97900,0.002273,,3.000000e-04,12355.4
98000,0.002228,,3.000000e-04,12365.3
98000,,0.004605,3.000000e-04,12390.8
98100,0.002884,,3.000000e-04,12401.1
98200,0.002383,,3.000000e-04,12410.8
98300,0.002553,,3.000000e-04,12421.0
98400,0.006116,,3.000000e-04,12431.1
98500,0.004549,,3.000000e-04,12441.1
98600,0.002527,,3.000000e-04,12451.0
98700,0.003210,,3.000000e-04,12460.9
98800,0.005978,,3.000000e-04,12470.8
98900,0.003109,,3.000000e-04,12480.8
99000,0.002730,,3.000000e-04,12490.8
99000,,0.004601,3.000000e-04,12516.3
99100,0.003438,,3.000000e-04,12526.2
99200,0.003002,,3.000000e-04,12536.1
99300,0.005841,,3.000000e-04,12546.2
99400,0.004304,,3.000000e-04,12556.1
99500,0.009336,,3.000000e-04,12566.1
99600,0.003831,,3.000000e-04,12576.2
99700,0.002385,,3.000000e-04,12586.0
99800,0.002909,,3.000000e-04,12596.1
99900,0.004531,,3.000000e-04,12606.2
100000,0.003580,,3.000000e-04,12616.3
100000,,0.004614,3.000000e-04,12641.8
100100,0.008337,,3.000000e-04,12652.0
100200,0.001023,,3.000000e-04,12661.8
100300,0.003398,,3.000000e-04,12671.8
100400,0.004378,,3.000000e-04,12681.8
100500,0.003665,,3.000000e-04,12692.0
100600,0.005237,,3.000000e-04,12701.9
100700,0.004838,,3.000000e-04,12711.9
100800,0.002566,,3.000000e-04,12722.0
100900,0.005735,,3.000000e-04,12731.9
101000,0.005040,,3.000000e-04,12741.7
101000,,0.004603,3.000000e-04,12767.2
101100,0.011798,,3.000000e-04,12777.2
101200,0.003945,,3.000000e-04,12787.1
101300,0.006750,,3.000000e-04,12797.2
101400,0.002575,,3.000000e-04,12807.2
101500,0.003381,,3.000000e-04,12817.0
101600,0.003490,,3.000000e-04,12826.9
101700,0.005116,,3.000000e-04,12837.0
101800,0.003219,,3.000000e-04,12847.0
101900,0.002710,,3.000000e-04,12856.9
102000,0.004191,,3.000000e-04,12866.9
102000,,0.004606,3.000000e-04,12892.5
102100,0.005938,,3.000000e-04,12902.5
102200,0.003930,,3.000000e-04,12912.6
102300,0.002318,,3.000000e-04,12922.6
102400,0.005450,,3.000000e-04,12932.5
102500,0.003449,,3.000000e-04,12942.6
102600,0.005617,,3.000000e-04,12952.4
102700,0.003172,,3.000000e-04,12962.5
102800,0.002325,,3.000000e-04,12972.3
102900,0.006716,,3.000000e-04,12982.4
103000,0.003303,,3.000000e-04,12992.3
103000,,0.004605,3.000000e-04,13017.8
103100,0.003038,,3.000000e-04,13027.9
103200,0.004276,,3.000000e-04,13038.0
103300,0.004338,,3.000000e-04,13047.9
103400,0.007826,,3.000000e-04,13058.0
103500,0.002886,,3.000000e-04,13067.7
103600,0.002228,,3.000000e-04,13077.6
103700,0.003628,,3.000000e-04,13087.7
103800,0.006833,,3.000000e-04,13097.9
103900,0.002555,,3.000000e-04,13107.8
104000,0.003539,,3.000000e-04,13117.8
104000,,0.004603,3.000000e-04,13143.2
104100,0.004869,,3.000000e-04,13153.1
104200,0.006709,,3.000000e-04,13163.1
104300,0.004727,,3.000000e-04,13173.0
104400,0.003975,,3.000000e-04,13182.8
104500,0.006172,,3.000000e-04,13192.8
104600,0.004326,,3.000000e-04,13202.9
104700,0.006623,,3.000000e-04,13212.8
104800,0.005837,,3.000000e-04,13222.8
104900,0.006287,,3.000000e-04,13232.7
105000,0.005816,,3.000000e-04,13242.6
105000,,0.004602,3.000000e-04,13268.1
105100,0.004783,,3.000000e-04,13278.1
105200,0.004215,,3.000000e-04,13288.2
105300,0.008826,,3.000000e-04,13298.3
105400,0.002162,,3.000000e-04,13308.2
105500,0.003354,,3.000000e-04,13318.1
105600,0.004642,,3.000000e-04,13328.2
105700,0.003540,,3.000000e-04,13338.0
105800,0.002686,,3.000000e-04,13348.1
105900,0.003895,,3.000000e-04,13358.0
106000,0.002606,,3.000000e-04,13367.9
106000,,0.004600,3.000000e-04,13393.4
106100,0.009880,,3.000000e-04,13403.5
106200,0.004525,,3.000000e-04,13413.3
106300,0.004838,,3.000000e-04,13423.1
106400,0.005069,,3.000000e-04,13433.1
106500,0.003613,,3.000000e-04,13443.1
106600,0.002384,,3.000000e-04,13453.0
106700,0.004450,,3.000000e-04,13463.2
106800,0.003600,,3.000000e-04,13473.1
106900,0.003707,,3.000000e-04,13483.3
107000,0.003332,,3.000000e-04,13493.4
107000,,0.004602,3.000000e-04,13518.8
107100,0.007002,,3.000000e-04,13528.8
107200,0.006215,,3.000000e-04,13539.1
107300,0.002680,,3.000000e-04,13548.9
107400,0.004821,,3.000000e-04,13558.8
107500,0.004844,,3.000000e-04,13568.8
107600,0.003879,,3.000000e-04,13578.7
107700,0.007047,,3.000000e-04,13588.6
107800,0.003064,,3.000000e-04,13598.5
107900,0.002961,,3.000000e-04,13608.7
108000,0.003627,,3.000000e-04,13618.8
108000,,0.004603,3.000000e-04,13644.3
108100,0.000857,,3.000000e-04,13654.4
108200,0.005569,,3.000000e-04,13664.4
108300,0.003314,,3.000000e-04,13674.4
108400,0.005465,,3.000000e-04,13684.4
108500,0.003407,,3.000000e-04,13694.5
108600,0.004559,,3.000000e-04,13704.5
108700,0.001093,,3.000000e-04,13714.2
108800,0.003279,,3.000000e-04,13723.9
108900,0.005820,,3.000000e-04,13734.0
109000,0.002731,,3.000000e-04,13744.0
109000,,0.004600,3.000000e-04,13769.5
109100,0.002710,,3.000000e-04,13779.6
109200,0.004497,,3.000000e-04,13789.6
109300,0.002405,,3.000000e-04,13799.4
109400,0.004190,,3.000000e-04,13809.4
109500,0.002560,,3.000000e-04,13819.2
109600,0.003620,,3.000000e-04,13829.0
109700,0.006230,,3.000000e-04,13838.9
109800,0.003324,,3.000000e-04,13848.7
109900,0.004241,,3.000000e-04,13858.8
110000,0.005437,,3.000000e-04,13868.9
110000,,0.004603,3.000000e-04,13894.4
110100,0.003974,,3.000000e-04,13905.0
110200,0.003092,,3.000000e-04,13915.1
110300,0.005411,,3.000000e-04,13925.1
110400,0.003255,,3.000000e-04,13934.9
110500,0.003412,,3.000000e-04,13945.1
110600,0.004612,,3.000000e-04,13955.0
110700,0.003690,,3.000000e-04,13965.0
110800,0.006651,,3.000000e-04,13975.0
110900,0.002683,,3.000000e-04,13984.9
111000,0.003625,,3.000000e-04,13994.9
111000,,0.004607,3.000000e-04,14020.4
111100,0.004699,,3.000000e-04,14030.6
111200,0.006459,,3.000000e-04,14040.6
111300,0.003339,,3.000000e-04,14050.6
111400,0.004134,,3.000000e-04,14060.7
111500,0.006059,,3.000000e-04,14070.7
111600,0.003665,,3.000000e-04,14080.8
111700,0.007469,,3.000000e-04,14090.8
111800,0.003955,,3.000000e-04,14100.9
111900,0.001786,,3.000000e-04,14110.9
112000,0.004873,,3.000000e-04,14121.0
112000,,0.004602,3.000000e-04,14146.4
112100,0.003879,,3.000000e-04,14156.4
112200,0.007673,,3.000000e-04,14166.2
112300,0.002628,,3.000000e-04,14176.1
112400,0.005246,,3.000000e-04,14186.1
112500,0.002817,,3.000000e-04,14196.0
112600,0.002901,,3.000000e-04,14206.4
112700,0.003396,,3.000000e-04,14216.7
112800,0.003960,,3.000000e-04,14227.1
112900,0.006995,,3.000000e-04,14237.3
113000,0.004833,,3.000000e-04,14247.3
113000,,0.004607,3.000000e-04,14273.1
113100,0.003598,,3.000000e-04,14283.1
113200,0.009787,,3.000000e-04,14293.3
113300,0.004850,,3.000000e-04,14303.7
113400,0.006043,,3.000000e-04,14313.8
113500,0.003951,,3.000000e-04,14324.3
113600,0.001982,,3.000000e-04,14334.6
113700,0.008412,,3.000000e-04,14344.8
113800,0.005758,,3.000000e-04,14355.1
113900,0.002579,,3.000000e-04,14365.7
114000,0.009252,,3.000000e-04,14376.0
114000,,0.004598,3.000000e-04,14402.0
114100,0.004700,,3.000000e-04,14412.7
114200,0.004843,,3.000000e-04,14422.9
114300,0.005823,,3.000000e-04,14433.1
114400,0.003501,,3.000000e-04,14443.3
114500,0.003565,,3.000000e-04,14453.6
114600,0.002194,,3.000000e-04,14463.8
114700,0.003813,,3.000000e-04,14474.2
114800,0.007611,,3.000000e-04,14484.5
114900,0.002390,,3.000000e-04,14494.8
115000,0.003240,,3.000000e-04,14505.2
115000,,0.004600,3.000000e-04,14531.3
115100,0.004763,,3.000000e-04,14541.3
115200,0.004507,,3.000000e-04,14551.6
115300,0.003186,,3.000000e-04,14561.8
115400,0.004182,,3.000000e-04,14571.9
115500,0.002672,,3.000000e-04,14582.0
115600,0.004058,,3.000000e-04,14592.2
