volume_id,slice_idx,sequence,group,method,q_hat,n_pixels_total,n_pixels_lesion,coverage_global,coverage_lesion,mean_width_global,mean_width_lesion,iou_topk_global,iou_topk_lesion,ulas_lesion,ulas_null_mean,ulas_z_score,mean_uncertainty,mean_error
file_brain_AXFLAIR_201_6002882,12,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8056445121765137,nan,0.041247595101594925,nan,0.1417103356004014,nan,nan,nan,nan,0.010355275124311447,0.010683982633054256
file_brain_AXFLAIR_201_6002882,13,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7983105182647705,nan,0.04035918414592743,nan,0.1326180732219887,nan,nan,nan,nan,0.0099110659211874,0.01026751659810543
file_brain_AXFLAIR_201_6002882,14,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8012890815734863,nan,0.039723657071590424,nan,0.13613669144568957,nan,nan,nan,nan,0.009593305177986622,0.010098820552229881
file_brain_AXFLAIR_201_6002882,15,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8100976347923279,nan,0.03950724005699158,nan,0.12416291579756285,nan,nan,nan,nan,0.009485095739364624,0.009802382439374924
file_brain_AXFLAIR_201_6002941,0,AXFLAIR,C,CQR,0.010268524289131165,102400,2336,0.6821679472923279,0.6536815166473389,0.05550842359662056,0.07697434723377228,0.09005748350010645,0.0684931506849315,0.638354480266571,0.6339854001998901,0.6595935762772263,0.017485685646533966,0.018347449600696564
file_brain_AXFLAIR_201_6002941,1,AXFLAIR,C,CQR,0.010268524289131165,102400,2208,0.6943261623382568,0.633152186870575,0.05375269055366516,0.07381156831979752,0.09180083164516473,0.057692307692307696,0.6445267200469971,0.6344671845436096,1.1892907126961796,0.016607819125056267,0.017800521105527878
file_brain_AXFLAIR_201_6002941,2,AXFLAIR,C,CQR,0.010268524289131165,102400,1958,0.6848437786102295,0.647088885307312,0.05437759310007095,0.07278579473495483,0.09788785247131983,0.06521739130434782,0.6347585916519165,0.6343084573745728,0.07657943459828903,0.01692027412354946,0.017886392772197723
file_brain_AXFLAIR_201_6002941,3,AXFLAIR,C,CQR,0.010268524289131165,102400,563,0.6932421922683716,0.6891651749610901,0.05406731739640236,0.07931801676750183,0.09765248150927217,0.037037037037037035,0.6244063377380371,0.6382114887237549,-1.0330383136277974,0.016765132546424866,0.01697889342904091
file_brain_AXFLAIR_201_6002941,4,AXFLAIR,C,CQR,0.010268524289131165,102400,392,0.7058886885643005,0.6301020383834839,0.054329339414834976,0.0830809697508812,0.10344827586206896,0.05263157894736842,0.6349444389343262,0.6315940618515015,0.27961378998155256,0.016896143555641174,0.0173216313123703
file_brain_AXFLAIR_201_6002941,5,AXFLAIR,C,CQR,0.010268524289131165,102400,195,0.7186620831489563,0.7076923251152039,0.05314571037888527,0.08288034051656723,0.10571212612028938,0.0,0.6368119120597839,0.6402101516723633,-0.12108525524513443,0.01630432903766632,0.016495728865265846
file_brain_AXFLAIR_201_6002941,6,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7014746069908142,nan,0.05270485579967499,nan,0.0958904109589041,nan,nan,nan,nan,0.01608390361070633,0.016720803454518318
file_brain_AXFLAIR_201_6002941,7,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7273339629173279,nan,0.05208601802587509,nan,0.10214185771176407,nan,nan,nan,nan,0.015774482861161232,0.015960602089762688
file_brain_AXFLAIR_201_6002941,8,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7108789086341858,nan,0.05063312128186226,nan,0.09284951974386339,nan,nan,nan,nan,0.01504803542047739,0.016056887805461884
file_brain_AXFLAIR_201_6002941,9,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7229589819908142,nan,0.05163746327161789,nan,0.10535405872193437,nan,nan,nan,nan,0.015550208278000355,0.015430893748998642
file_brain_AXFLAIR_201_6002941,10,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7386133074760437,nan,0.050482507795095444,nan,0.10702702702702703,nan,nan,nan,nan,0.014972727745771408,0.01587686873972416
file_brain_AXFLAIR_201_6002941,11,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7056835889816284,nan,0.05031868815422058,nan,0.09308283518360376,nan,nan,nan,nan,0.01489082258194685,0.014935292303562164
file_brain_AXFLAIR_201_6002941,12,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.723388671875,nan,0.04873473197221756,nan,0.0784623486045287,nan,nan,nan,nan,0.014098841696977615,0.0151059003546834
file_brain_AXFLAIR_201_6002941,13,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.6857128739356995,nan,0.04662896320223808,nan,0.060260923586663906,nan,nan,nan,nan,0.013045958243310452,0.014509696513414383
file_brain_AXFLAIR_201_6002941,14,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.6981250047683716,nan,0.045393723994493484,nan,0.05577894628312197,nan,nan,nan,nan,0.012428339570760727,0.014864485710859299
file_brain_AXFLAIR_201_6002941,15,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7053808569908142,nan,0.04543748497962952,nan,0.053281217856408145,nan,nan,nan,nan,0.01245021540671587,0.014105417765676975
file_brain_AXFLAIR_201_6002953,0,AXFLAIR,C,CQR,0.010268524289131165,102400,5518,0.8255273699760437,0.831279456615448,0.04048866406083107,0.047748781740665436,0.11961513229827248,0.04743833017077799,0.5909168720245361,0.5882893800735474,0.49607443732986306,0.009975806809961796,0.009542547166347504
file_brain_AXFLAIR_201_6002953,1,AXFLAIR,C,CQR,0.010268524289131165,102400,3264,0.8472949266433716,0.8498774766921997,0.03892376273870468,0.045123081654310226,0.11851447296559257,0.06188925081433225,0.592307984828949,0.5822644233703613,2.3478848511871586,0.00919335801154375,0.008883162401616573
file_brain_AXFLAIR_201_6002953,2,AXFLAIR,C,CQR,0.010268524289131165,102400,648,0.8424121141433716,0.8842592835426331,0.03840968757867813,0.04251299425959587,0.11753792426061334,0.06666666666666667,0.6037015318870544,0.5876067280769348,1.3641967872785743,0.008936318568885326,0.008898429572582245
file_brain_AXFLAIR_201_6002953,3,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8414160013198853,nan,0.03732951730489731,nan,0.12293014584932559,nan,nan,nan,nan,0.00839623436331749,0.008496640250086784
file_brain_AXFLAIR_201_6002953,4,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8491992354393005,nan,0.037113968282938004,nan,0.13274336283185842,nan,nan,nan,nan,0.008288460783660412,0.008540711365640163
file_brain_AXFLAIR_201_6002953,5,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8551562428474426,nan,0.03658584505319595,nan,0.13676731793960922,nan,nan,nan,nan,0.008024400100111961,0.008191743865609169
