iteration,train_loss,val_loss,lr,elapsed_s
115800,0.003906,,3.000000e-04,14280.0
115900,0.005123,,3.000000e-04,14289.8
116000,0.007678,,3.000000e-04,14299.6
116000,,0.005175,3.000000e-04,14325.0
116100,0.004897,,3.000000e-04,14334.8
116200,0.004605,,3.000000e-04,14344.7
116300,0.003267,,3.000000e-04,14354.3
116400,0.003026,,3.000000e-04,14364.1
116500,0.005027,,3.000000e-04,14373.9
116600,0.002392,,3.000000e-04,14383.6
116700,0.003182,,3.000000e-04,14393.3
116800,0.003168,,3.000000e-04,14403.1
116900,0.004788,,3.000000e-04,14413.0
117000,0.004577,,3.000000e-04,14422.8
117000,,0.005167,3.000000e-04,14448.8
117100,0.008238,,3.000000e-04,14459.0
117200,0.003247,,3.000000e-04,14468.9
117300,0.004229,,3.000000e-04,14478.7
117400,0.004248,,3.000000e-04,14488.5
117500,0.002428,,3.000000e-04,14498.4
117600,0.003421,,3.000000e-04,14508.2
117700,0.003424,,3.000000e-04,14518.2
117800,0.003763,,3.000000e-04,14528.1
117900,0.003896,,3.000000e-04,14538.0
118000,0.005359,,3.000000e-04,14547.8
118000,,0.005168,3.000000e-04,14573.8
118100,0.005336,,3.000000e-04,14583.7
118200,0.004726,,3.000000e-04,14593.8
118300,0.004766,,3.000000e-04,14603.5
118400,0.003239,,3.000000e-04,14613.4
118500,0.006674,,3.000000e-04,14623.2
118600,0.006125,,3.000000e-04,14632.8
118700,0.003736,,3.000000e-04,14642.4
118800,0.002933,,3.000000e-04,14652.1
118900,0.004906,,3.000000e-04,14661.7
119000,0.004983,,3.000000e-04,14671.6
119000,,0.005177,3.000000e-04,14697.8
119100,0.005799,,3.000000e-04,14707.6
119200,0.008626,,3.000000e-04,14717.6
119300,0.005936,,3.000000e-04,14727.3
119400,0.002891,,3.000000e-04,14736.9
119500,0.008056,,3.000000e-04,14746.6
119600,0.004164,,3.000000e-04,14756.3
119700,0.003017,,3.000000e-04,14766.0
119800,0.003908,,3.000000e-04,14775.8
119900,0.004056,,3.000000e-04,14785.6
120000,0.005424,,3.000000e-04,14795.2
120000,,0.005172,3.000000e-04,14820.7
120100,0.004315,,3.000000e-04,14830.7
120200,0.004067,,3.000000e-04,14840.6
120300,0.007006,,3.000000e-04,14850.4
120400,0.004523,,3.000000e-04,14860.2
120500,0.008960,,3.000000e-04,14870.0
120600,0.008619,,3.000000e-04,14879.9
120700,0.004026,,3.000000e-04,14889.7
120800,0.001085,,3.000000e-04,14899.4
120900,0.008112,,3.000000e-04,14909.1
121000,0.003714,,3.000000e-04,14919.0
121000,,0.005168,3.000000e-04,14944.4
121100,0.004277,,3.000000e-04,14954.2
121200,0.006650,,3.000000e-04,14963.9
121300,0.003336,,3.000000e-04,14973.8
121400,0.005449,,3.000000e-04,14983.4
121500,0.008004,,3.000000e-04,14993.3
121600,0.005479,,3.000000e-04,15003.0
121700,0.005941,,3.000000e-04,15012.8
121800,0.009924,,3.000000e-04,15022.6
121900,0.002917,,3.000000e-04,15032.4
122000,0.003158,,3.000000e-04,15042.0
122000,,0.005169,3.000000e-04,15067.5
122100,0.003669,,3.000000e-04,15077.4
122200,0.003311,,3.000000e-04,15087.2
122300,0.003958,,3.000000e-04,15097.2
122400,0.002721,,3.000000e-04,15106.9
122500,0.005341,,3.000000e-04,15116.7
122600,0.004467,,3.000000e-04,15126.5
122700,0.007191,,3.000000e-04,15136.4
122800,0.006720,,3.000000e-04,15146.2
122900,0.007381,,3.000000e-04,15155.7
123000,0.004230,,3.000000e-04,15165.5
123000,,0.005169,3.000000e-04,15191.0
123100,0.003760,,3.000000e-04,15200.7
123200,0.003988,,3.000000e-04,15210.6
123300,0.005948,,3.000000e-04,15220.5
123400,0.003074,,3.000000e-04,15230.4
123500,0.003836,,3.000000e-04,15239.9
123600,0.006351,,3.000000e-04,15249.8
123700,0.005765,,3.000000e-04,15259.6
123800,0.004691,,3.000000e-04,15269.5
123900,0.005871,,3.000000e-04,15279.4
124000,0.003592,,3.000000e-04,15289.1
124000,,0.005169,3.000000e-04,15314.6
124100,0.006358,,3.000000e-04,15324.3
124200,0.006834,,3.000000e-04,15333.8
124300,0.005017,,3.000000e-04,15343.6
124400,0.002813,,3.000000e-04,15353.5
124500,0.004549,,3.000000e-04,15363.2
124600,0.003523,,3.000000e-04,15373.1
124700,0.003966,,3.000000e-04,15383.0
124800,0.002504,,3.000000e-04,15392.7
124900,0.012746,,3.000000e-04,15402.6
125000,0.005977,,3.000000e-04,15412.4
125000,,0.005171,3.000000e-04,15437.8
125100,0.005875,,3.000000e-04,15447.7
125200,0.003993,,3.000000e-04,15457.5
125300,0.003237,,3.000000e-04,15467.2
125400,0.004305,,3.000000e-04,15476.9
125500,0.006400,,3.000000e-04,15486.8
125600,0.005304,,3.000000e-04,15496.5
125700,0.004843,,3.000000e-04,15506.2
125800,0.004701,,3.000000e-04,15516.0
125900,0.004127,,3.000000e-04,15525.9
126000,0.005200,,3.000000e-04,15535.7
126000,,0.005168,3.000000e-04,15561.0
126100,0.007759,,3.000000e-04,15570.8
126200,0.003993,,3.000000e-04,15580.6
126300,0.005345,,3.000000e-04,15590.3
126400,0.007075,,3.000000e-04,15600.0
126500,0.003633,,3.000000e-04,15609.9
126600,0.019174,,3.000000e-04,15619.6
126700,0.005004,,3.000000e-04,15629.4
126800,0.005769,,3.000000e-04,15639.1
126900,0.003927,,3.000000e-04,15648.8
127000,0.004003,,3.000000e-04,15658.8
127000,,0.005168,3.000000e-04,15684.3
127100,0.003367,,3.000000e-04,15694.1
127200,0.007073,,3.000000e-04,15703.9
127300,0.002897,,3.000000e-04,15713.8
127400,0.002371,,3.000000e-04,15723.8
127500,0.001372,,3.000000e-04,15733.5
127600,0.003309,,3.000000e-04,15743.2
127700,0.003681,,3.000000e-04,15752.9
127800,0.010316,,3.000000e-04,15762.7
127900,0.005480,,3.000000e-04,15772.5
128000,0.004049,,3.000000e-04,15782.1
128000,,0.005167,3.000000e-04,15807.5
128100,0.004317,,3.000000e-04,15817.3
128200,0.004873,,3.000000e-04,15827.1
128300,0.002276,,3.000000e-04,15836.9
128400,0.003650,,3.000000e-04,15846.8
128500,0.003396,,3.000000e-04,15856.6
128600,0.010088,,3.000000e-04,15866.3
128700,0.006616,,3.000000e-04,15876.0
128800,0.004028,,3.000000e-04,15886.0
128900,0.009913,,3.000000e-04,15895.8
129000,0.002872,,3.000000e-04,15905.7
129000,,0.005173,3.000000e-04,15931.1
129100,0.003910,,3.000000e-04,15940.8
129200,0.004052,,3.000000e-04,15950.6
129300,0.005558,,3.000000e-04,15960.3
129400,0.003266,,3.000000e-04,15970.1
129500,0.002961,,3.000000e-04,15979.8
129600,0.003440,,3.000000e-04,15989.7
129700,0.003587,,3.000000e-04,15999.6
129800,0.005503,,3.000000e-04,16009.3
129900,0.003669,,3.000000e-04,16019.1
130000,0.002792,,3.000000e-04,16028.9
130000,,0.005180,3.000000e-04,16054.5
130100,0.005339,,3.000000e-04,16064.7
130200,0.004911,,3.000000e-04,16074.6
130300,0.007306,,3.000000e-04,16084.2
130400,0.005406,,3.000000e-04,16094.1
130500,0.004907,,3.000000e-04,16103.9
130600,0.001983,,3.000000e-04,16113.9
130700,0.004782,,3.000000e-04,16123.8
130800,0.003084,,3.000000e-04,16133.6
130900,0.003965,,3.000000e-04,16143.6
131000,0.005144,,3.000000e-04,16153.3
131000,,0.005166,3.000000e-04,16178.7
131100,0.005291,,3.000000e-04,16188.9
131200,0.006657,,3.000000e-04,16198.8
131300,0.006474,,3.000000e-04,16208.8
131400,0.005116,,3.000000e-04,16218.4
131500,0.036225,,3.000000e-04,16228.3
131600,0.003380,,3.000000e-04,16238.0
131700,0.004864,,3.000000e-04,16247.8
131800,0.006234,,3.000000e-04,16257.7
131900,0.007410,,3.000000e-04,16267.5
132000,0.006062,,3.000000e-04,16277.3
132000,,0.005168,3.000000e-04,16302.7
132100,0.003678,,3.000000e-04,16312.6
132200,0.002872,,3.000000e-04,16322.3
132300,0.002752,,3.000000e-04,16332.1
132400,0.002583,,3.000000e-04,16341.9
132500,0.003818,,3.000000e-04,16351.7
132600,0.007175,,3.000000e-04,16361.3
132700,0.007060,,3.000000e-04,16371.0
132800,0.002844,,3.000000e-04,16380.9
132900,0.006694,,3.000000e-04,16390.6
133000,0.005298,,3.000000e-04,16400.3
133000,,0.005165,3.000000e-04,16425.7
133100,0.007707,,3.000000e-04,16435.8
133200,0.004146,,3.000000e-04,16445.4
133300,0.002624,,3.000000e-04,16455.2
133400,0.001891,,3.000000e-04,16464.9
133500,0.003505,,3.000000e-04,16474.7
133600,0.007189,,3.000000e-04,16484.4
133700,0.003690,,3.000000e-04,16494.2
133800,0.002810,,3.000000e-04,16503.9
133900,0.007074,,3.000000e-04,16513.6
134000,0.002542,,3.000000e-04,16523.6
134000,,0.005166,3.000000e-04,16549.3
134100,0.007306,,3.000000e-04,16559.2
134200,0.005422,,3.000000e-04,16568.9
134300,0.000795,,3.000000e-04,16578.7
134400,0.003926,,3.000000e-04,16588.6
134500,0.006812,,3.000000e-04,16598.4
134600,0.010316,,3.000000e-04,16608.0
134700,0.003712,,3.000000e-04,16617.6
134800,0.003697,,3.000000e-04,16627.4
134900,0.003106,,3.000000e-04,16637.1
135000,0.005107,,3.000000e-04,16646.9
135000,,0.005170,3.000000e-04,16672.2
135100,0.004036,,3.000000e-04,16681.9
135200,0.003606,,3.000000e-04,16691.9
135300,0.003060,,3.000000e-04,16701.7
135400,0.003122,,3.000000e-04,16711.6
135500,0.005274,,3.000000e-04,16721.3
135600,0.005122,,3.000000e-04,16731.0
135700,0.003478,,3.000000e-04,16740.7
135800,0.006978,,3.000000e-04,16750.5
135900,0.007441,,3.000000e-04,16760.2
136000,0.004207,,3.000000e-04,16769.6
136000,,0.005167,3.000000e-04,16795.2
136100,0.005942,,3.000000e-04,16805.0
136200,0.004760,,3.000000e-04,16814.7
136300,0.003915,,3.000000e-04,16824.5
136400,0.004732,,3.000000e-04,16834.3
136500,0.002920,,3.000000e-04,16844.1
136600,0.007393,,3.000000e-04,16853.8
136700,0.005591,,3.000000e-04,16863.7
136800,0.007029,,3.000000e-04,16873.2
136900,0.005454,,3.000000e-04,16883.1
137000,0.003844,,3.000000e-04,16892.9
137000,,0.005167,3.000000e-04,16918.3
137100,0.028029,,3.000000e-04,16928.2
137200,0.006305,,3.000000e-04,16938.2
137300,0.003201,,3.000000e-04,16948.2
137400,0.003374,,3.000000e-04,16958.3
137500,0.006987,,3.000000e-04,16968.0
137600,0.005439,,3.000000e-04,16977.7
137700,0.003542,,3.000000e-04,16987.5
137800,0.001880,,3.000000e-04,16997.0
137900,0.004528,,3.000000e-04,17006.7
138000,0.003180,,3.000000e-04,17016.4
138000,,0.005170,3.000000e-04,17041.8
138100,0.008888,,3.000000e-04,17051.5
138200,0.005394,,3.000000e-04,17061.3
138300,0.003980,,3.000000e-04,17071.1
138400,0.005369,,3.000000e-04,17081.0
138500,0.003877,,3.000000e-04,17090.8
138600,0.008240,,3.000000e-04,17100.6
138700,0.002855,,3.000000e-04,17110.4
138800,0.002811,,3.000000e-04,17120.2
138900,0.002553,,3.000000e-04,17129.9
139000,0.005592,,3.000000e-04,17139.6
139000,,0.005167,3.000000e-04,17164.9
139100,0.006817,,3.000000e-04,17174.8
139200,0.008849,,3.000000e-04,17184.7
139300,0.003410,,3.000000e-04,17194.4
139400,0.002475,,3.000000e-04,17204.3
139500,0.004635,,3.000000e-04,17214.0
139600,0.004236,,3.000000e-04,17223.7
139700,0.002903,,3.000000e-04,17233.5
139800,0.003936,,3.000000e-04,17243.3
139900,0.005441,,3.000000e-04,17253.1
140000,0.002098,,3.000000e-04,17262.9
140000,,0.005169,3.000000e-04,17288.2
140100,0.002956,,3.000000e-04,17298.0
140200,0.011156,,3.000000e-04,17307.9
140300,0.004057,,3.000000e-04,17317.8
140400,0.005344,,3.000000e-04,17327.5
140500,0.007073,,3.000000e-04,17337.3
140600,0.003550,,3.000000e-04,17347.2
140700,0.004291,,3.000000e-04,17357.3
140800,0.004455,,3.000000e-04,17367.0
140900,0.007525,,3.000000e-04,17376.8
141000,0.004446,,3.000000e-04,17386.6
141000,,0.005167,3.000000e-04,17412.0
141100,0.005596,,3.000000e-04,17421.8
141200,0.005960,,3.000000e-04,17431.6
141300,0.006603,,3.000000e-04,17441.2
141400,0.001646,,3.000000e-04,17451.1
141500,0.005825,,3.000000e-04,17460.9
141600,0.003634,,3.000000e-04,17470.7
141700,0.005041,,3.000000e-04,17480.3
141800,0.003380,,3.000000e-04,17490.1
141900,0.004381,,3.000000e-04,17500.1
142000,0.005723,,3.000000e-04,17509.8
142000,,0.005167,3.000000e-04,17535.2
142100,0.004177,,3.000000e-04,17544.9
142200,0.009079,,3.000000e-04,17554.7
142300,0.004053,,3.000000e-04,17564.6
142400,0.002576,,3.000000e-04,17574.4
142500,0.007208,,3.000000e-04,17583.9
142600,0.002781,,3.000000e-04,17593.7
142700,0.003907,,3.000000e-04,17603.4
142800,0.005976,,3.000000e-04,17613.1
142900,0.006275,,3.000000e-04,17622.8
143000,0.005410,,3.000000e-04,17632.5
143000,,0.005167,3.000000e-04,17658.1
143100,0.005749,,3.000000e-04,17668.0
143200,0.002960,,3.000000e-04,17677.8
143300,0.007129,,3.000000e-04,17687.7
143400,0.006083,,3.000000e-04,17697.4
143500,0.004367,,3.000000e-04,17707.4
143600,0.004999,,3.000000e-04,17717.1
143700,0.004202,,3.000000e-04,17727.1
143800,0.005097,,3.000000e-04,17737.0
143900,0.002912,,3.000000e-04,17746.7
144000,0.005740,,3.000000e-04,17757.0
144000,,0.005167,3.000000e-04,17782.4
144100,0.004024,,3.000000e-04,17792.1
144200,0.008226,,3.000000e-04,17801.8
144300,0.007193,,3.000000e-04,17811.5
144400,0.004676,,3.000000e-04,17821.2
144500,0.004755,,3.000000e-04,17830.9
144600,0.004681,,3.000000e-04,17840.7
144700,0.005981,,3.000000e-04,17850.5
144800,0.003317,,3.000000e-04,17860.1
144900,0.003335,,3.000000e-04,17870.0
145000,0.004468,,3.000000e-04,17879.9
145000,,0.005166,3.000000e-04,17905.3
145100,0.004264,,3.000000e-04,17915.3
145200,0.005352,,3.000000e-04,17925.1
145300,0.002889,,3.000000e-04,17935.0
145400,0.004155,,3.000000e-04,17944.9
145500,0.004111,,3.000000e-04,17954.6
145600,0.009218,,3.000000e-04,17964.3
145700,0.006423,,3.000000e-04,17974.2
145800,0.014950,,3.000000e-04,17984.0
145900,0.004943,,3.000000e-04,17993.8
146000,0.006185,,3.000000e-04,18003.5
146000,,0.005169,3.000000e-04,18028.9
146100,0.003563,,3.000000e-04,18038.7
146200,0.004999,,3.000000e-04,18048.5
146300,0.003428,,3.000000e-04,18058.2
146400,0.004406,,3.000000e-04,18068.0
146500,0.003492,,3.000000e-04,18077.8
146600,0.005688,,3.000000e-04,18087.6
146700,0.003128,,3.000000e-04,18097.3
146800,0.003487,,3.000000e-04,18107.1
146900,0.004335,,3.000000e-04,18116.8
147000,0.002529,,3.000000e-04,18126.7
147000,,0.005166,3.000000e-04,18152.1
147100,0.005461,,3.000000e-04,18162.0
147200,0.003648,,3.000000e-04,18171.7
147300,0.005136,,3.000000e-04,18181.4
147400,0.019407,,3.000000e-04,18191.5
147500,0.006465,,3.000000e-04,18201.2
147600,0.003585,,3.000000e-04,18211.0
147700,0.002299,,3.000000e-04,18220.8
147800,0.004778,,3.000000e-04,18230.5
147900,0.003206,,3.000000e-04,18240.3
148000,0.002230,,3.000000e-04,18250.2
148000,,0.005168,3.000000e-04,18275.5
148100,0.006205,,3.000000e-04,18285.2
148200,0.002453,,3.000000e-04,18295.1
148300,0.003152,,3.000000e-04,18305.0
148400,0.003457,,3.000000e-04,18314.8
148500,0.006495,,3.000000e-04,18324.7
148600,0.007268,,3.000000e-04,18334.4
148700,0.003413,,3.000000e-04,18344.3
148800,0.003814,,3.000000e-04,18354.1
148900,0.003518,,3.000000e-04,18363.9
149000,0.002458,,3.000000e-04,18373.6
149000,,0.005167,3.000000e-04,18399.0
149100,0.002651,,3.000000e-04,18408.9
149200,0.004578,,3.000000e-04,18418.6
149300,0.004240,,3.000000e-04,18428.5
149400,0.005411,,3.000000e-04,18438.4
149500,0.003928,,3.000000e-04,18448.2
149600,0.004589,,3.000000e-04,18457.9
149700,0.003588,,3.000000e-04,18467.5
149800,0.002371,,3.000000e-04,18477.3
149900,0.003639,,3.000000e-04,18487.2
150000,0.003047,,3.000000e-04,18496.9
150000,,0.005168,3.000000e-04,18522.2
150100,0.003235,,3.000000e-04,18532.4
150200,0.002761,,3.000000e-04,18542.1
150300,0.006311,,3.000000e-04,18551.6
150400,0.005943,,3.000000e-04,18561.3
150500,0.003700,,3.000000e-04,18571.1
150600,0.004635,,3.000000e-04,18580.9
150700,0.001649,,3.000000e-04,18591.1
150800,0.009972,,3.000000e-04,18600.9
150900,0.003673,,3.000000e-04,18610.5
151000,0.004195,,3.000000e-04,18620.1
151000,,0.005165,3.000000e-04,18645.5
151100,0.007115,,3.000000e-04,18655.6
151200,0.004362,,3.000000e-04,18665.4
151300,0.006207,,3.000000e-04,18675.3
151400,0.005014,,3.000000e-04,18685.3
151500,0.003621,,3.000000e-04,18695.2
151600,0.002810,,3.000000e-04,18705.2
151700,0.005041,,3.000000e-04,18714.9
151800,0.004549,,3.000000e-04,18724.6
151900,0.003921,,3.000000e-04,18734.3
152000,0.003454,,3.000000e-04,18744.1
152000,,0.005167,3.000000e-04,18769.5
152100,0.005856,,3.000000e-04,18779.3
152200,0.002374,,3.000000e-04,18789.1
152300,0.004730,,3.000000e-04,18798.9
152400,0.002566,,3.000000e-04,18808.8
152500,0.006168,,3.000000e-04,18818.6
152600,0.003715,,3.000000e-04,18828.4
152700,0.004314,,3.000000e-04,18838.1
152800,0.005215,,3.000000e-04,18848.0
152900,0.002888,,3.000000e-04,18858.0
153000,0.003602,,3.000000e-04,18867.7
153000,,0.005166,3.000000e-04,18893.1
153100,0.001634,,3.000000e-04,18902.8
153200,0.004289,,3.000000e-04,18912.5
153300,0.003981,,3.000000e-04,18922.2
153400,0.003044,,3.000000e-04,18932.0
153500,0.003585,,3.000000e-04,18941.7
153600,0.004950,,3.000000e-04,18951.4
153700,0.001795,,3.000000e-04,18961.1
153800,0.003915,,3.000000e-04,18970.9
153900,0.004776,,3.000000e-04,18980.7
154000,0.005439,,3.000000e-04,18990.6
154000,,0.005162,3.000000e-04,19016.0
154100,0.005437,,3.000000e-04,19026.4
154200,0.004604,,3.000000e-04,19036.3
154300,0.005232,,3.000000e-04,19046.2
154400,0.006674,,3.000000e-04,19056.1
154500,0.003057,,3.000000e-04,19065.6
154600,0.006246,,3.000000e-04,19075.2
154700,0.006278,,3.000000e-04,19084.8
154800,0.006476,,3.000000e-04,19094.5
154900,0.002933,,3.000000e-04,19104.3
155000,0.003264,,3.000000e-04,19113.8
155000,,0.005172,3.000000e-04,19139.4
155100,0.004246,,3.000000e-04,19149.2
155200,0.002669,,3.000000e-04,19159.0
155300,0.005222,,3.000000e-04,19168.9
155400,0.008828,,3.000000e-04,19178.7
155500,0.004795,,3.000000e-04,19188.4
155600,0.004960,,3.000000e-04,19198.0
155700,0.010419,,3.000000e-04,19207.8
155800,0.003366,,3.000000e-04,19217.6
155900,0.002120,,3.000000e-04,19227.4
156000,0.005067,,3.000000e-04,19237.3
156000,,0.005166,3.000000e-04,19262.6
156100,0.006950,,3.000000e-04,19272.5
156200,0.003158,,3.000000e-04,19282.3
156300,0.004717,,3.000000e-04,19292.2
156400,0.003659,,3.000000e-04,19302.1
156500,0.004619,,3.000000e-04,19311.8
156600,0.005086,,3.000000e-04,19321.5
156700,0.036201,,3.000000e-04,19331.3
156800,0.003423,,3.000000e-04,19341.1
156900,0.004056,,3.000000e-04,19351.0
157000,0.003155,,3.000000e-04,19360.8
157000,,0.005168,3.000000e-04,19386.3
157100,0.005477,,3.000000e-04,19396.3
157200,0.003787,,3.000000e-04,19406.0
157300,0.004208,,3.000000e-04,19415.8
157400,0.003890,,3.000000e-04,19426.0
157500,0.007152,,3.000000e-04,19435.9
157600,0.003185,,3.000000e-04,19445.8
157700,0.003145,,3.000000e-04,19455.6
157800,0.002039,,3.000000e-04,19465.3
157900,0.004626,,3.000000e-04,19475.2
158000,0.003558,,3.000000e-04,19485.0
158000,,0.005164,3.000000e-04,19510.4
158100,0.005717,,3.000000e-04,19520.2
158200,0.005685,,3.000000e-04,19529.9
158300,0.003731,,3.000000e-04,19539.8
158400,0.002859,,3.000000e-04,19549.5
158500,0.002755,,3.000000e-04,19559.3
158600,0.004155,,3.000000e-04,19569.0
158700,0.002976,,3.000000e-04,19578.6
158800,0.003575,,3.000000e-04,19588.4
158900,0.006101,,3.000000e-04,19598.3
159000,0.003019,,3.000000e-04,19607.9
159000,,0.005171,3.000000e-04,19633.5
159100,0.003925,,3.000000e-04,19643.2
159200,0.003930,,3.000000e-04,19653.0
159300,0.007438,,3.000000e-04,19662.9
159400,0.003234,,3.000000e-04,19672.6
159500,0.006624,,3.000000e-04,19682.3
159600,0.004670,,3.000000e-04,19692.2
159700,0.003243,,3.000000e-04,19701.9
159800,0.007400,,3.000000e-04,19711.6
159900,0.003734,,3.000000e-04,19721.4
160000,0.003880,,3.000000e-04,19731.3
160000,,0.005166,3.000000e-04,19756.8
160100,0.004992,,3.000000e-04,19766.9
160200,0.005784,,3.000000e-04,19776.7
160300,0.003044,,3.000000e-04,19786.5
160400,0.005013,,3.000000e-04,19796.4
160500,0.007300,,3.000000e-04,19806.2
160600,0.006430,,3.000000e-04,19815.9
160700,0.003456,,3.000000e-04,19825.6
160800,0.006805,,3.000000e-04,19835.7
160900,0.006157,,3.000000e-04,19845.4
161000,0.002708,,3.000000e-04,19855.3
161000,,0.005165,3.000000e-04,19880.6
161100,0.003810,,3.000000e-04,19890.3
161200,0.003012,,3.000000e-04,19900.1
161300,0.003190,,3.000000e-04,19909.9
161400,0.004526,,3.000000e-04,19919.7
161500,0.003401,,3.000000e-04,19929.5
161600,0.004326,,3.000000e-04,19939.3
161700,0.005220,,3.000000e-04,19949.2
161800,0.004771,,3.000000e-04,19958.9
161900,0.002630,,3.000000e-04,19968.6
162000,0.002376,,3.000000e-04,19978.4
162000,,0.005166,3.000000e-04,20003.8
162100,0.005070,,3.000000e-04,20013.5
162200,0.004226,,3.000000e-04,20023.2
162300,0.006973,,3.000000e-04,20033.1
162400,0.007206,,3.000000e-04,20042.6
162500,0.003316,,3.000000e-04,20052.4
162600,0.004507,,3.000000e-04,20062.2
162700,0.003569,,3.000000e-04,20071.9
162800,0.003681,,3.000000e-04,20081.6
162900,0.006297,,3.000000e-04,20091.6
163000,0.005238,,3.000000e-04,20101.3
163000,,0.005168,3.000000e-04,20126.6
163100,0.005544,,3.000000e-04,20136.4
163200,0.006488,,3.000000e-04,20146.1
163300,0.004804,,3.000000e-04,20155.9
163400,0.003945,,3.000000e-04,20165.7
163500,0.004028,,3.000000e-04,20175.5
163600,0.006196,,3.000000e-04,20185.6
163700,0.004354,,3.000000e-04,20195.3
163800,0.004992,,3.000000e-04,20205.1
163900,0.004870,,3.000000e-04,20214.9
164000,0.003498,,3.000000e-04,20224.7
164000,,0.005163,3.000000e-04,20250.2
164100,0.003688,,3.000000e-04,20260.2
164200,0.004096,,3.000000e-04,20270.1
164300,0.004608,,3.000000e-04,20280.0
164400,0.003966,,3.000000e-04,20289.8
164500,0.005178,,3.000000e-04,20299.6
164600,0.003593,,3.000000e-04,20309.4
164700,0.005000,,3.000000e-04,20319.4
164800,0.005958,,3.000000e-04,20329.0
164900,0.005315,,3.000000e-04,20338.8
165000,0.003504,,3.000000e-04,20348.4
165000,,0.005169,3.000000e-04,20373.9
165100,0.002528,,3.000000e-04,20383.8
165200,0.003124,,3.000000e-04,20393.5
165300,0.004222,,3.000000e-04,20403.3
165400,0.003374,,3.000000e-04,20413.1
165500,0.006532,,3.000000e-04,20422.9
165600,0.005942,,3.000000e-04,20432.6
165700,0.002979,,3.000000e-04,20442.2
165800,0.005168,,3.000000e-04,20452.1
165900,0.003378,,3.000000e-04,20462.0
166000,0.002221,,3.000000e-04,20471.7
166000,,0.005164,3.000000e-04,20496.9
166100,0.003407,,3.000000e-04,20506.8
166200,0.002926,,3.000000e-04,20516.4
166300,0.004616,,3.000000e-04,20526.2
166400,0.003550,,3.000000e-04,20535.6
166500,0.004902,,3.000000e-04,20545.4
166600,0.004780,,3.000000e-04,20555.0
166700,0.002923,,3.000000e-04,20564.9
166800,0.005727,,3.000000e-04,20574.7
166900,0.003825,,3.000000e-04,20584.5
167000,0.005422,,3.000000e-04,20594.3
167000,,0.005176,3.000000e-04,20619.6
167100,0.005574,,3.000000e-04,20629.5
167200,0.004329,,3.000000e-04,20639.2
167300,0.003609,,3.000000e-04,20648.9
167400,0.004913,,3.000000e-04,20658.6
167500,0.004628,,3.000000e-04,20668.5
167600,0.004186,,3.000000e-04,20678.4
167700,0.003980,,3.000000e-04,20688.2
167800,0.002285,,3.000000e-04,20697.9
167900,0.002046,,3.000000e-04,20707.7
168000,0.002782,,3.000000e-04,20717.5
168000,,0.005166,3.000000e-04,20742.7
168100,0.003026,,3.000000e-04,20752.5
168200,0.004667,,3.000000e-04,20762.1
168300,0.005296,,3.000000e-04,20772.0
168400,0.006493,,3.000000e-04,20781.5
168500,0.003388,,3.000000e-04,20791.4
168600,0.004227,,3.000000e-04,20801.2
168700,0.006242,,3.000000e-04,20810.9
168800,0.005764,,3.000000e-04,20820.6
168900,0.002756,,3.000000e-04,20830.4
169000,0.003344,,3.000000e-04,20840.0
169000,,0.005167,3.000000e-04,20865.2
169100,0.004822,,3.000000e-04,20875.0
169200,0.003839,,3.000000e-04,20884.8
169300,0.003888,,3.000000e-04,20894.4
169400,0.002701,,3.000000e-04,20904.3
169500,0.002802,,3.000000e-04,20914.2
169600,0.001950,,3.000000e-04,20923.9
169700,0.004467,,3.000000e-04,20933.8
169800,0.003593,,3.000000e-04,20943.7
169900,0.005811,,3.000000e-04,20953.4
170000,0.004586,,3.000000e-04,20963.2
170000,,0.005166,3.000000e-04,20988.5
170100,0.003387,,3.000000e-04,20998.5
170200,0.004988,,3.000000e-04,21008.5
170300,0.003442,,3.000000e-04,21018.3
170400,0.005590,,3.000000e-04,21027.9
170500,0.007158,,3.000000e-04,21037.7
170600,0.002985,,3.000000e-04,21047.4
170700,0.004076,,3.000000e-04,21057.2
170800,0.004513,,3.000000e-04,21067.0
170900,0.007175,,3.000000e-04,21076.5
171000,0.003491,,3.000000e-04,21086.2
171000,,0.005165,3.000000e-04,21111.7
171100,0.004182,,3.000000e-04,21121.5
171200,0.005079,,3.000000e-04,21131.3
171300,0.002721,,3.000000e-04,21141.2
171400,0.004507,,3.000000e-04,21151.0
171500,0.002389,,3.000000e-04,21160.7
171600,0.004380,,3.000000e-04,21170.4
171700,0.002915,,3.000000e-04,21180.3
171800,0.004933,,3.000000e-04,21190.1
171900,0.004864,,3.000000e-04,21199.8
172000,0.005714,,3.000000e-04,21209.6
172000,,0.005169,3.000000e-04,21235.0
172100,0.004806,,3.000000e-04,21245.1
172200,0.005659,,3.000000e-04,21254.9
172300,0.008247,,3.000000e-04,21264.7
172400,0.001324,,3.000000e-04,21274.6
172500,0.003836,,3.000000e-04,21284.4
172600,0.010313,,3.000000e-04,21294.1
172700,0.009893,,3.000000e-04,21303.8
172800,0.001647,,3.000000e-04,21313.6
172900,0.009263,,3.000000e-04,21323.4
173000,0.002719,,3.000000e-04,21333.2
173000,,0.005164,3.000000e-04,21358.7
173100,0.005327,,3.000000e-04,21368.6
173200,0.004063,,3.000000e-04,21378.4
173300,0.003653,,3.000000e-04,21388.3
173400,0.003968,,3.000000e-04,21397.8
